57,
53,
61,
59,
60,
56,
51,
58,
59,
59,
56,
67,
52,
64,
56,
62,
62,
59,
62,
60,
54,
51,
52,
61,
56,
54,
58,
53,
62,
69,
59,
57,
55,
57,
50,
64,
59,
57,
44,
59,
54,
52,
55,
45,
58,
60,
63,
52,
45,
52,
59,
61,
56,
54,
61,
54,
62,
63,
59,
57,
59,
64,
64,
65,
62,
55,
62,
61,
60,
57,
52,
62,
52,
59,
53,
54,
49,
64,
57,
53,
62,
66,
60,
64,
53,
58,
62,
56,
58,
57,
63,
52,
63,
47,
60,
54,
55,
57,
44,
59,
65,
60,
59,
51,
49,
114,
50,
54,
72,
62,
60,
64,
51,
52,
57,
59,
66,
60,
50,
170,
62,
57,
61,
58,
45,
60,
58,
53,
65,
53,
55,
55,
61,
54,
53,
58,
58,
48,
54,
53,
52,
61,
